,timestamp,category,state,customer,product,scaled_price,rating
5868389,2017-07-07 11:22:13,5,22,39407,7496,-0.5222110564803705,1
5882962,2018-05-23 08:35:19,5,22,31908,5074,-0.5804759705069923,0
5884850,2017-12-23 08:51:29,5,22,81370,21612,-0.5539678203583928,1
5888036,2018-08-22 21:26:03,5,15,34868,32114,-0.480275162945286,1
5890513,2018-04-05 18:34:49,5,8,78007,29509,-0.10486674054081906,0
5890617,2018-01-18 19:27:58,5,8,86810,29509,-0.19738018455943146,0
5891033,2018-02-22 21:58:40,5,8,17971,27100,-0.584134095227499,0
5891397,2017-12-07 16:22:40,5,8,58991,8208,-0.6069841206555918,1
5891501,2018-02-12 18:03:06,5,8,55988,11133,-0.21810955797563636,0
5892749,2018-02-22 23:13:55,5,8,37408,8852,-0.4351582913923695,0
5896004,2017-10-06 15:04:26,5,16,72960,25112,-0.24117164860491794,1
5897690,2017-05-21 08:00:14,5,22,44894,25109,-0.1351390480105197,1
5898284,2017-06-19 20:20:49,5,22,43218,25109,-0.1351390480105197,1
5898554,2017-07-10 17:55:20,5,22,73149,25109,-0.1351390480105197,1
5899189,2018-04-20 20:14:26,5,22,84269,27208,-0.4537670127966864,1
5906465,2018-01-09 13:21:39,5,22,22667,7959,0.060968246788819846,0
5908328,2018-07-13 15:08:43,5,22,80959,20503,-0.26773281505381474,0
5908397,2017-07-29 19:30:58,5,22,33674,20503,-0.3207491153510138,1
5909156,2017-11-09 17:04:35,5,22,69673,16856,-0.310145855291574,1
5911544,2018-03-24 06:41:33,5,22,5930,32048,-0.1351390480105197,0
5911640,2017-12-15 11:06:15,5,22,44894,32048,-0.1351390480105197,0
5941683,2018-08-09 07:25:55,5,22,9083,15173,-0.5030721720730815,0
5945534,2018-03-10 14:10:28,5,22,14728,25309,-0.3901474524400475,0
5945585,2017-12-26 19:20:48,5,22,81050,25309,-0.41665560258864703,1
5946537,2018-04-14 13:04:25,5,22,63519,27869,-0.27828305881295734,0
5950703,2017-11-30 09:01:59,5,22,4314,1868,-0.6237372715495068,1
5950723,2017-11-30 09:01:59,5,22,4314,1868,-0.6237372715495068,0
5950803,2017-07-27 10:31:48,5,22,38273,25307,-0.5563535538717667,1
5950843,2017-10-23 19:56:29,5,22,14259,25307,-0.5563535538717667,0
5950863,2017-10-23 19:56:29,5,22,14259,25307,-0.5563535538717667,0
5950923,2017-07-27 10:31:48,5,22,38273,8083,-0.5563535538717667,1
5950963,2017-10-23 19:56:29,5,22,14259,8083,-0.5563535538717667,0
5951343,2017-12-14 20:30:29,5,22,61044,5,-0.38431565940735557,0
5951363,2017-12-14 20:30:29,5,22,61044,8182,-0.5592694503881126,0
5951383,2017-12-14 20:30:29,5,22,61044,11487,-0.5592694503881126,0
5951563,2018-07-31 13:03:44,5,22,75109,8522,-0.5592694503881126,1
5951583,2018-02-15 08:21:04,5,22,80811,8522,-0.5804759705069923,1
5951743,2018-06-10 08:43:48,5,22,1322,5908,-0.3206960990507166,1
5951783,2017-10-17 10:16:16,5,22,93352,19033,-0.5804759705069923,0
5951803,2017-10-17 10:16:16,5,22,93352,29102,-0.5062531500909135,0
5951823,2017-10-17 10:16:16,5,22,93352,2811,-0.5804759705069923,0
5951843,2017-10-17 10:16:16,5,22,93352,4514,-0.5062531500909135,0
5951863,2017-10-17 10:16:16,5,22,93352,19814,-0.5062531500909135,0
5952243,2018-05-12 19:29:42,5,22,11529,25907,-0.5592694503881126,0
5952443,2017-07-27 10:31:49,5,22,38273,17225,-0.4956498900314737,1
5953423,2017-07-05 07:54:13,5,22,36440,27427,-0.5807410520084783,1
5955303,2017-11-27 09:08:54,5,22,26415,24922,0.3997954219882194,1
5962619,2018-07-29 19:09:02,5,8,41583,22647,-0.2894164818753691,1
5967083,2018-08-21 12:20:32,5,8,31890,23897,-0.2894164818753691,0
5975120,2017-10-10 15:38:41,5,22,24376,16256,-0.310145855291574,0
5977582,2017-05-06 10:17:24,5,22,32303,27619,-0.55402083665869,1
5978092,2018-05-05 16:21:56,5,22,77719,31800,-0.273935722188587,1
5980371,2018-05-01 20:55:33,5,15,87223,29139,-0.1515741011026514,1
5983825,2018-01-26 10:29:12,5,16,59014,22686,-0.1298374179807998,1
5986491,2018-07-22 12:58:25,5,22,12877,23795,-0.31804528403585663,0
5986707,2018-03-23 09:47:07,5,22,91493,2494,0.8186241943360922,1
5987787,2017-02-07 17:57:14,5,22,16588,28116,0.07692615317827674,0
5996234,2017-08-20 00:33:18,5,16,88645,23123,-0.2735115917862094,0
5997260,2018-01-31 14:25:28,5,22,17880,9634,-0.21466349845631838,1
6000204,2018-08-22 21:26:03,5,19,34868,15102,-0.5593224666884099,1
6000328,2018-08-22 21:26:03,5,19,34868,15233,-0.5010045363614908,1
6000692,2017-06-18 17:22:09,5,22,1982,31878,9.943206622186734,0
6003608,2018-07-05 10:02:18,5,22,90361,10395,-0.5085858673039902,1
6003734,2018-08-02 22:00:40,5,22,34623,17358,1.2273268533272004,1
6006353,2017-09-22 11:41:58,5,6,42316,19917,-0.06446831971435331,1
6006613,2017-12-11 01:05:34,5,19,14277,178,-0.4484653827669665,0
6007369,2018-05-03 22:16:54,5,19,88299,16432,-0.607037136955889,0
6007873,2017-06-24 16:20:33,5,19,28834,2982,-0.6414977321490685,1
6007936,2017-07-16 12:26:05,5,19,28834,2982,-0.6414977321490685,1
6008188,2017-09-30 15:15:04,5,19,22724,7046,-0.3424327821725683,0
6008251,2017-06-08 14:12:02,5,19,22724,7046,-0.3424327821725683,0
6011184,2018-07-23 12:20:12,5,22,3570,27902,0.8191543573390644,0
6011339,2018-08-22 21:48:00,5,16,92401,265,-0.3954490824697674,1
6013752,2018-01-05 08:26:03,5,9,44247,12260,0.29376282139382115,1
6015254,2018-07-12 10:24:33,5,22,38999,22127,0.05571963305939709,0
6019922,2018-03-22 09:15:32,5,19,92399,23273,-0.5221580401800733,0
6020378,2017-09-20 15:08:28,5,22,50377,11353,-0.34609090689307503,1
6022786,2017-10-17 22:36:32,5,22,67815,3864,0.2673607038458159,1
6026381,2018-08-06 21:19:27,5,15,31096,7881,-0.4459736166529982,1
6026462,2018-07-18 16:51:01,5,15,31096,13976,1.4023336606082546,1
6026853,2017-08-03 09:40:25,5,18,67056,22992,0.1351910672048986,1
6027302,2018-04-18 08:57:18,5,20,15237,18808,1.261575383319191,1
6030757,2018-04-18 22:14:34,5,22,12363,30229,-0.1886855113106908,0
6031560,2017-06-28 11:19:15,5,22,76357,4534,-0.49162065120888654,1
6032488,2017-11-24 02:14:00,5,15,11885,14416,-0.5115547801206334,0
6035992,2017-09-27 18:48:59,5,22,85858,2626,-0.5592694503881126,1
6036348,2018-01-23 13:39:44,5,22,29813,29261,-0.5592694503881126,1
6037811,2018-05-03 22:16:54,5,22,88299,7143,-0.5438947233019249,0
6038325,2018-03-09 10:24:31,5,18,25084,3958,-0.5014816830641656,0
6038401,2018-01-13 13:36:23,5,18,88596,14706,-0.09272600777276042,0
6039363,2017-03-19 08:36:36,5,8,59365,27272,-0.5544979833613648,1
6044997,2018-03-10 14:31:09,5,22,25525,12833,1.0894844725544828,1
6048481,2018-04-29 19:19:56,5,15,2374,9939,-0.23587001857519804,0
6049318,2018-06-04 23:21:42,5,22,92478,22631,3.0510875835508497,1
6057930,2017-09-03 18:10:21,70,22,36894,15517,0.5588443228798167,1
6062382,2018-04-28 10:32:38,70,22,24795,15517,0.3950239549614714,0
6071763,2017-09-26 17:41:21,70,22,10635,15517,0.46394514534783027,1
6072717,2018-03-18 22:01:30,70,22,64017,28380,0.14531718056166362,1
6075420,2018-04-05 09:44:30,70,22,54018,28380,0.14531718056166362,1
6078282,2017-11-20 12:53:36,70,22,41791,28380,0.241276684099594,0
6078918,2018-03-24 18:10:33,70,22,75118,28380,0.14531718056166362,1
6087663,2017-07-15 18:44:39,70,22,76587,28380,0.34725626839369506,0
6092910,2017-07-14 00:08:37,70,22,55860,8931,0.1776041074426579,0
6093864,2017-11-26 00:27:46,70,22,29652,8931,0.02390985288107762,1
6104517,2018-05-14 10:01:53,70,22,43934,1291,-0.15104393809967945,1
6110400,2018-06-03 17:58:07,70,22,80195,1291,-0.1351390480105197,1
6115647,2017-09-28 14:00:05,70,22,39823,1291,-0.039709707475561316,1
6128367,2018-04-24 16:28:48,70,22,19142,10643,-0.034938240448813364,1
6129321,2017-07-21 10:49:31,70,22,55860,10643,0.20416527389155462,0
6129798,2017-07-27 10:16:16,70,22,78253,10643,0.18773022079942292,0
6135522,2017-09-17 18:47:24,70,22,24339,10643,0.07162452314855682,0
6136158,2018-05-15 20:36:18,70,22,82448,10643,-0.04023987047853328,0
6142836,2017-10-03 13:17:00,70,22,28903,10643,0.055189470056425126,0
6146334,2018-04-19 08:29:59,70,22,45132,26308,0.6070891561502678,0
6153330,2018-05-04 10:34:12,70,22,1293,6119,0.3950239549614714,0
6154602,2018-01-25 10:29:14,70,22,39052,6119,0.47401824240429813,0
6162711,2017-11-07 21:46:04,70,22,86157,31278,2.992822669524228,1
6166209,2017-10-10 16:06:13,70,22,18310,31278,2.992822669524228,0
6175749,2018-08-01 22:12:32,70,22,66986,14080,0.20363511088858263,0
6183222,2018-08-05 23:04:52,70,22,56472,599,0.18773022079942292,0
6184494,2018-05-06 14:10:05,70,22,3317,599,0.2836897243373533,0
6188151,2018-08-02 20:20:10,70,22,42710,14714,-0.04554150050825319,1
6189105,2018-04-01 11:30:07,70,22,16213,14714,0.055189470056425126,0
6193557,2018-06-19 07:05:54,70,22,30015,11977,0.5540728558530688,1
6200394,2018-05-14 10:44:19,70,22,6676,26818,0.12994245347547584,0
6203256,2018-07-20 10:12:21,70,22,29297,16641,0.9299584249602104,0
6229240,2018-05-04 17:50:19,70,8,46243,6781,1.0365211885575807,0
6231210,2018-05-31 10:42:31,70,8,44790,27498,0.5222630756747493,0
6243682,2017-12-28 10:45:14,70,22,43584,24909,0.3517096376186598,1
6243787,2018-02-05 13:10:41,70,22,27455,24909,0.3517096376186598,1
6245257,2017-11-03 21:09:53,70,22,78408,24909,0.3517096376186598,0
6245992,2018-02-03 00:55:53,70,22,47089,3370,2.621708567443834,1
6250612,2018-06-07 08:48:43,70,22,9365,5767,0.5009505229552752,0
6252388,2018-04-29 16:10:03,70,22,78207,23481,0.28893833806677605,0
6252978,2018-06-10 21:27:49,70,22,10276,23481,0.28893833806677605,1
6260294,2018-05-08 12:27:09,70,22,1829,8931,-0.03440807744584141,0
6261592,2018-05-05 11:40:42,70,22,90101,8931,-0.03440807744584141,0
6262654,2018-03-28 16:09:21,70,22,54018,8931,-0.007899927297241848,1
6276224,2018-05-10 07:40:41,70,22,11817,10643,-0.05031296753500114,1
6289676,2018-05-14 09:22:27,70,22,31272,26577,0.7184233867743861,0
6294278,2018-08-10 14:48:24,70,22,59919,23775,0.11403756338631611,0
6303246,2018-04-01 02:35:02,70,22,76753,3370,2.2558960953931604,1
6314615,2018-03-02 15:03:37,70,22,3170,6387,0.7714396870715852,0
6314761,2018-05-11 23:49:18,70,22,42486,22836,0.6176924162097077,1
6316075,2018-08-21 12:26:53,70,22,14204,16469,0.4003255849911913,0
6319925,2017-05-10 13:17:10,70,15,41781,5558,0.3897223249317515,0
6320945,2017-05-24 16:09:14,70,15,93712,1174,0.5487712258233488,1
6323495,2017-04-22 21:39:15,70,15,24341,1519,0.3897223249317515,1
6323699,2017-09-11 17:47:24,70,15,15976,5914,2.091545564471843,1
6324209,2017-07-23 15:18:30,70,15,47918,5819,0.3897223249317515,1
6324719,2018-04-26 21:31:32,70,22,81651,24656,-0.15634556812939937,0
6325586,2017-07-27 23:21:59,70,22,23222,24656,-0.15634556812939937,0
6326453,2018-06-15 12:52:05,70,22,46677,24656,-0.15634556812939937,1
6326861,2017-11-30 20:04:59,70,22,51244,24656,-0.15634556812939937,0
6327422,2018-01-22 23:27:48,70,22,624,2851,-0.42672869964511484,1
6327830,2018-08-10 08:13:28,70,22,37220,2851,-0.42672869964511484,0
6328238,2018-07-29 14:18:35,70,22,84303,2851,-0.42672869964511484,1
6328340,2017-10-07 14:34:19,70,22,14837,2851,-0.42672869964511484,1
6328544,2017-10-30 18:23:07,70,22,38827,2851,-0.42672869964511484,0
6328952,2018-08-08 15:01:55,70,22,7423,2851,-0.42672869964511484,0
6329258,2018-06-21 18:32:08,70,22,57139,743,-0.4002205494965153,0
6329921,2018-08-02 12:04:55,70,22,75228,743,-0.4002205494965153,0
6330278,2017-11-24 22:04:20,70,22,80848,1123,-0.5062531500909135,0
6330788,2018-03-23 16:36:07,70,22,40710,2849,-0.18815534830771882,0
6330839,2017-04-07 21:39:30,70,22,7064,2849,-0.18815534830771882,0
6331043,2018-08-14 17:38:24,70,22,35728,26607,-0.4002205494965153,1
6331094,2018-07-10 09:46:48,70,22,16424,26607,-0.4002205494965153,1
6331298,2018-08-06 10:48:53,70,22,78770,26607,-0.4002205494965153,0
6331349,2018-08-24 09:55:31,70,22,12882,4726,-0.36841076931819583,1
6334103,2018-04-26 20:25:25,70,22,42977,21249,-0.24647327863463786,0
6336245,2018-04-19 21:14:11,70,22,65320,21249,-0.24647327863463786,0
6338132,2018-01-20 22:25:35,70,22,9777,21249,-0.24647327863463786,0
6340223,2018-01-30 21:54:57,70,22,90200,29942,-0.5062531500909135,1
6340274,2017-12-11 08:19:59,70,22,17426,4333,-0.5062531500909135,1
6340427,2017-10-05 03:54:42,70,22,31588,4333,-0.5062531500909135,1
6340835,2017-08-23 14:18:28,70,22,48269,4333,-0.5062531500909135,1
6341396,2017-11-21 11:35:54,70,22,81575,4333,-0.5062531500909135,0
6341651,2017-08-14 06:48:13,70,22,54871,4333,-0.5062531500909135,1
6341753,2017-09-03 16:52:33,70,22,66233,4333,-0.5062531500909135,0
6341855,2017-04-20 15:49:10,70,22,19795,4333,-0.5062531500909135,0
6342110,2017-10-06 08:36:57,70,22,90171,4333,-0.5062531500909135,0
6342161,2018-04-27 15:59:27,70,22,50314,4333,-0.5062531500909135,0
6342977,2018-02-08 13:21:51,70,22,23787,4333,-0.5062531500909135,0
6343691,2017-10-25 12:46:59,70,22,32070,4333,-0.5062531500909135,0
6344048,2018-05-08 09:53:28,70,22,9882,4333,-0.5062531500909135,1
6344303,2017-06-11 20:33:08,70,22,24980,4333,-0.5062531500909135,0
6344660,2017-10-22 18:05:08,70,22,91476,4333,-0.5062531500909135,1
6344711,2017-11-19 00:25:06,70,22,34491,4333,-0.5062531500909135,1
6345782,2018-07-19 09:36:34,70,22,89045,21416,-0.36841076931819583,0
6346139,2018-08-11 23:32:03,70,22,49146,21416,-0.36841076931819583,0
6347210,2018-07-31 13:55:19,70,22,17288,13358,-0.3525058792290361,0
6347363,2018-08-06 10:48:53,70,22,78770,13358,-0.3525058792290361,0
6347822,2017-12-02 08:50:34,70,22,21598,9596,-0.36841076931819583,1
6347873,2017-12-02 08:50:34,70,22,21598,9596,-0.36841076931819583,0
6348179,2017-05-27 19:49:09,70,22,74325,9596,-0.36841076931819583,1
6348536,2018-01-21 21:25:43,70,22,62332,17160,-0.5062531500909135,1
6348689,2017-05-30 16:20:28,70,22,85336,17160,-0.5062531500909135,0
6348995,2017-12-01 22:42:12,70,22,93393,17160,-0.5062531500909135,0
6349046,2017-11-04 14:10:49,70,22,22406,17160,-0.5062531500909135,1
6349097,2017-07-17 15:30:54,70,22,82150,17160,-0.5062531500909135,0
6349199,2018-04-23 09:14:33,70,22,77268,17160,-0.5062531500909135,1
6350219,2018-05-20 08:25:02,70,22,37977,8447,-0.36841076931819583,0
6350321,2017-11-13 21:50:45,70,22,80997,8447,-0.36841076931819583,0
6350576,2018-02-01 21:53:34,70,22,53218,8447,-0.36841076931819583,1
6350882,2017-12-16 21:03:22,70,22,7810,287,-0.5062531500909135,0
6351137,2018-04-26 15:26:06,70,22,84234,287,-0.5062531500909135,1
6352565,2017-12-12 22:13:30,70,22,58726,27823,-0.4002205494965153,1
6352973,2018-01-22 22:45:49,70,22,624,27823,-0.4002205494965153,1
6353024,2018-08-23 12:30:52,70,22,72126,27823,-0.4002205494965153,1
6353279,2017-11-24 00:26:01,70,22,57215,5571,-0.5062531500909135,0
6353330,2018-07-25 10:54:43,70,22,78895,28327,-0.3472042491993162,1
6355115,2017-11-17 13:10:42,70,22,36402,17429,-0.3153944690209967,0
6355166,2018-01-11 19:20:51,70,22,81642,17429,-0.3153944690209967,0
6355523,2018-01-27 16:53:27,70,22,59067,14171,-0.36841076931819583,1
6355727,2018-08-23 08:24:45,70,22,89979,14171,-0.36841076931819583,1
6355931,2017-03-06 10:10:19,70,22,50087,14171,-0.42142706961539494,0
6356186,2018-01-01 22:37:33,70,22,77402,13627,-0.4055221795262352,0
6356543,2017-05-25 10:07:59,70,22,89274,5716,-0.5062531500909135,0
6356594,2018-04-23 09:14:33,70,22,77268,5716,-0.5062531500909135,1
6356645,2017-07-14 19:16:37,70,22,32400,5716,-0.5062531500909135,0
6356747,2017-10-24 02:04:42,70,22,9580,22158,-0.36841076931819583,1
6356951,2017-08-19 14:52:19,70,22,51032,22158,-0.36841076931819583,1
6357563,2017-09-16 23:26:17,70,22,19018,543,0.02390985288107762,0
6357818,2017-12-07 01:05:38,70,22,60123,10685,-0.4002205494965153,1
6357920,2018-06-17 15:04:59,70,22,76419,10685,-0.4002205494965153,1
6358022,2018-07-19 15:42:35,70,22,22887,10685,-0.4002205494965153,0
6358379,2018-08-08 13:40:41,70,22,26575,10685,-0.4002205494965153,0
6358634,2017-11-15 22:46:07,70,22,81642,10685,-0.4002205494965153,0
6359705,2018-06-21 06:40:03,70,22,93415,11175,-0.36841076931819583,1
6359858,2018-07-16 14:13:44,70,22,79071,11175,-0.36841076931819583,0
6359909,2018-07-20 17:04:49,70,22,91616,11175,-0.36841076931819583,0
6360215,2018-08-16 09:00:13,70,22,18341,11175,-0.36841076931819583,1
6360521,2018-08-11 23:32:03,70,22,49146,11175,-0.36841076931819583,0
6361286,2018-03-13 19:10:37,70,22,33102,11950,-0.4002205494965153,0
6361694,2017-06-10 22:09:59,70,22,89465,11950,-0.4002205494965153,1
6361847,2017-06-05 07:17:58,70,22,92383,11950,-0.4002205494965153,0
6363122,2017-08-25 00:47:34,70,22,83798,16112,-0.4002205494965153,1
6363989,2017-10-04 14:18:56,70,22,81059,16112,-0.4002205494965153,1
6364652,2017-09-12 16:04:11,70,22,67141,1489,-0.36841076931819583,1
6365162,2018-08-06 10:48:53,70,22,78770,1489,-0.36841076931819583,0
6365213,2018-06-26 21:36:45,70,22,86457,1489,-0.36841076931819583,1
6365366,2018-06-13 00:14:13,70,22,13676,1489,-0.36841076931819583,0
6367457,2017-12-12 23:35:51,70,22,18861,7132,-0.5062531500909135,1
6367967,2018-01-20 20:57:48,70,22,62396,7132,-0.5062531500909135,1
6369854,2018-01-29 17:47:27,70,22,16098,18220,-0.42142706961539494,0
6370568,2018-06-26 19:49:48,70,22,47588,12880,-0.2941879489021171,1
6371027,2017-12-01 22:42:12,70,22,93393,10870,-0.4002205494965153,0
6371078,2018-03-27 18:22:21,70,22,76498,3157,-0.5062531500909135,1
6371639,2017-12-15 19:57:58,70,22,32836,3157,-0.5062531500909135,1
6371792,2017-03-16 14:41:46,70,22,58452,3157,-0.5062531500909135,0
6372506,2018-04-26 15:26:06,70,22,84234,3157,-0.5062531500909135,1
6372812,2018-03-05 12:17:21,70,22,67474,3157,-0.5062531500909135,1
6374240,2017-10-31 16:20:25,70,22,93339,28606,-0.3631091392884759,0
6374546,2017-10-22 11:29:22,70,22,93339,28606,-0.3631091392884759,1
6375209,2017-11-19 21:34:58,70,22,64007,17036,-0.47444336991259406,1
6375770,2018-05-09 23:51:53,70,22,18862,17036,-0.47444336991259406,1
6376280,2017-08-20 18:17:26,70,22,13128,17036,-0.47444336991259406,0
6376892,2018-05-19 16:24:06,70,22,14104,19008,-0.4002205494965153,0
6377759,2017-10-27 17:33:33,70,22,41762,23204,-0.42142706961539494,1
6378473,2018-08-08 15:01:55,70,22,7423,23204,-0.42142706961539494,0
6378575,2018-06-26 19:49:48,70,22,47588,23204,-0.42142706961539494,1
6379289,2017-10-21 21:33:43,70,22,62997,25078,-0.4002205494965153,0
6379493,2018-03-01 13:52:51,70,22,22491,25078,-0.4002205494965153,0
6380054,2018-07-27 09:14:53,70,22,80351,25078,-0.4002205494965153,1
6380258,2017-02-24 20:28:53,70,22,39459,25078,-0.4002205494965153,0
6380309,2018-07-03 17:28:51,70,22,46782,24050,-0.4585384798234343,1
6380768,2018-05-08 08:22:36,70,22,77877,11748,-0.5062531500909135,1
6381074,2017-09-21 13:45:27,70,22,73775,11748,-0.5062531500909135,0
6381125,2017-12-16 21:03:22,70,22,7810,11748,-0.5062531500909135,0
6381176,2017-07-17 15:30:54,70,22,82150,11748,-0.5062531500909135,0
6381890,2017-11-16 23:02:06,70,22,518,13710,-0.5062531500909135,0
6381941,2017-03-16 14:41:46,70,22,58452,13710,-0.5062531500909135,0
6382706,2017-11-19 21:34:58,70,22,64007,26612,-0.4002205494965153,1
6383573,2017-06-08 19:50:58,70,22,19243,1952,-0.4002205494965153,1
6384134,2018-01-30 12:17:24,70,22,39481,21116,-0.4532368497937144,0
6384287,2017-10-29 20:18:46,70,22,13553,21116,-0.5062531500909135,0
6384746,2017-11-19 00:25:06,70,22,34491,21116,-0.5062531500909135,1
6384797,2017-11-09 08:27:57,70,22,18237,14054,-0.3153944690209967,0
6385511,2017-03-16 14:41:46,70,22,58452,15962,-0.5062531500909135,0
6385766,2017-12-16 15:51:16,70,22,71536,13579,-0.2941879489021171,1
6386225,2018-07-10 09:46:48,70,22,16424,25122,-0.36841076931819583,1
6386531,2017-10-30 10:49:19,70,22,31292,5803,-0.4532368497937144,0
6386582,2017-07-10 11:49:42,70,22,62974,5803,-0.4532368497937144,0
6386684,2017-11-07 20:21:26,70,22,62677,5803,-0.4532368497937144,0
6386735,2017-07-30 23:36:20,70,22,19018,5803,-0.4532368497937144,0
6388367,2017-11-21 11:36:24,70,22,77766,2940,-0.4532368497937144,0
6388622,2017-12-17 11:57:41,70,22,80460,4187,-0.47444336991259406,1
6388775,2017-12-22 22:04:30,70,22,93210,4187,-0.47444336991259406,0
6388826,2017-12-17 09:20:56,70,22,86219,4187,-0.47444336991259406,0
6389081,2017-12-21 13:31:15,70,22,80460,4187,-0.47444336991259406,0
6389693,2017-09-04 05:00:16,70,22,10681,15108,-0.4532368497937144,1
6390050,2018-04-20 09:05:41,70,22,30220,15108,-0.4532368497937144,0
6390101,2017-06-20 22:42:06,70,22,92383,15108,-0.4532368497937144,1
6390254,2017-08-29 16:35:47,70,22,78794,15108,-0.4532368497937144,1
6390407,2018-03-21 13:58:10,70,22,74338,15108,-0.4532368497937144,0
6390662,2017-11-03 12:19:20,70,22,63507,9369,-0.24117164860491794,1
6390764,2018-05-31 21:27:20,70,22,13180,6060,-0.4532368497937144,1
6390866,2017-07-17 15:30:54,70,22,82150,6060,-0.4002205494965153,0
6390917,2018-06-19 13:53:18,70,22,67640,6060,-0.4532368497937144,1
6390968,2018-06-20 22:51:17,70,22,69354,6060,-0.4532368497937144,1
6391376,2017-07-25 02:10:14,70,22,64511,10429,-0.1351390480105197,0
6391937,2017-10-11 10:31:16,70,22,14371,18321,-0.36841076931819583,0
6393008,2018-03-23 18:46:14,70,22,3444,7388,-0.4585384798234343,0
6393875,2018-05-09 00:11:30,70,22,26795,19723,-0.5062531500909135,1
6394130,2018-01-20 20:57:48,70,22,62396,19723,-0.5062531500909135,1
6394334,2017-11-05 15:24:14,70,22,81642,19723,-0.5062531500909135,0
6394385,2017-05-12 08:02:24,70,22,3820,19723,-0.5062531500909135,0
6394997,2018-01-19 17:20:56,70,22,1161,3057,-0.36841076931819583,1
